Categories,Negative,Titles,Links,Summary
Property,0,去年私宅動工量23載低 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250225-0225_00204_043/,"私人住宅動工進度落後，根據屋宇署最新數據，2024年全年動工量僅5,030伙，較2023年大減約58.1%，創23年新低。利嘉閣研究部主管陳海潮稱，按月統計，去年12月再次錄得單月「零動工」，為繼去年6月及11月後，年內第三度出現未有單位動工狀況。荃灣住宅項目准建4幢此外，該署去年12月批出14份建築圖則，包括3項住宅及商住發展。嘉里建設(00683)荃灣寶豐路住宅項目，准建4幢樓高21至23層分層樓宇，住宅樓面約31.43萬方呎，非住用面積約1.69萬方呎。爪哇控股(00251)渣甸山大坑道龍風臺項目獲批重建兩幢5層高家庭式洋房，總樓面約2.2萬方呎。期內有大型商業發展獲批圖則，新鴻基地產(00016)旺角洗衣街商業項目，准建一幢樓高56層商業大樓，以及一座4層高商廈連政府設施，有3層平台及6層地庫，總樓面約151.06萬方呎。"
Property,0,納米盤需求旺 嵐山租值增一成 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250318-0318_00204_043/,嵐山有實用面積約196方呎單位，新年度租值為8.28萬元。迷你及納米單位具租賃需求，不少樓盤2025至2026年財政年度應課差餉租值顯著攀升，部分新界項目升幅更達「雙位數」，跑贏大市。差餉物業估價署資料顯示，大埔嵐山一個實用面積約196方呎的單位，新年度租值為8.28萬元，較本年度逾7.52萬元，按年大增約一成。AVA 128柏匯升9%近期接連有單位大幅貶值轉售的屯門掃管笏緹岸，租值反而有理想升幅，項目一個實用面積約224方呎單位，租值由本年度的7.2萬元，上升約一成至下年度的7.92萬元。部分港島區單幢樓租值有不俗增長，西營盤AVA 128一個約227方呎迷你戶，新年度租值逾14.29萬元，相比本年度逾13.11萬元，增幅約9%。至於筲箕灣柏匯一個實用面積約209方呎單位，本年度租值為11.52萬元，按年顯著上升約9%，增加至下年度逾12.55萬元。其他提供納米及迷你單位的樓盤，下年度租值普遍錄得升幅，包括西營盤瑧蓺、屯門菁雋、長沙灣曉悅，以及同區曉盈等，單位租值按年升幅約6.1至8.1%不等。
Property,0,持牌代理流失兩年最多 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250402-0402_00204_041/,"樓市去向未明，代理人數流失速度加快，地產代理監管局最新數據顯示，截至3月底持牌代理錄38,019人，按月再減287人，流失量屬2023年1月後逾兩年單月最多。此外，上述數字已連續11個月下跌，跌至2017年6月後的近8年最少。事實上，相關人數自去年5月開始連月下跌，至今累減1,154人，相比2022年2月歷史高位，更已流失多達4,389人。代理分行數量亦同步減少，截至3月底報6,604間，較2月再少18間，連跌6個月，為2017年5月後的近8年最少。平均5.7人爭一張單至於市場買賣氣氛有所好轉，代理數據顯示，整體樓宇買賣於3月錄6,651宗，按月急增約54.4%。以上述代理人數計算，平均約5.7人爭一張單，較對上一個月平均約8.9人有明顯放善。"
Property,0,公居屋成交：白居二510萬購彩禾苑三房 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250402-0402_00204_043/,"剛售出的彩禾苑三房單位實用面積約607方呎。新居屋二手單位受追捧，火炭彩禾苑一個三房單位，約兩個月間劈價40萬元，白居二客趕上「尾班車」於未補價第二市場以510萬元購入。萬方地產葉搏麟表示，上述為高層12室，實用面積約607方呎，原先叫價550萬元放售，減幅約7.3%，成交呎價約8,402元。原業主於2021年中以約448萬元購入，帳面升值近14%。綠表客138萬買寶林邨資料顯示，柴灣綠置居蝶翠苑中層20室，實用面積約189方呎，第二市場以118萬元登記轉手，呎價約6,243元，較2020年底的一手購入價帳面低近5,000元。世紀21將軍澳魏仕良稱，將軍澳公屋寶林邨寶勤樓低層6室，外區綠表客僅以138萬元承接，呎價約3,770元。根據香港房屋委員會資料，3月第二市場公屋及居屋暫錄129宗成交，較2月同期大增約92.5%。已補價自由市場居屋減價吸客。中原賴作智指，上水翠麗花園4座低層E室兩房戶，放盤約一星期，累減29萬元，以321萬元售出，呎價約7,518元。"
Property,0,新盤概況：高臨全數標準戶享印花稅優惠 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250429-0429_00204_044/,"汪子恩（右二）稱，BEACON PEAK會視乎市場反應，再考慮加推。五一內地長假期將至，發展商紛紛推優惠吸客。資本策略地產(00497)旗下鄰近港鐵佐敦站的高臨，最新公布將代繳從價印花稅優惠擴展至所有標準單位，同時夥拍5大地產代理推出送金幣優惠。資本策略地產執行董事何樂輝表示，由5月1日起至5月18日，經中原地產、美聯物業、利嘉閣地產、香港置業及世紀21，購入項目兩房或三房單位的首5名合資格買家，分別可獲贈一安士金幣兩枚或3枚。全盤累售約214伙，套現約18.9億元。BEACON PEAK累沽3個單位世茂集團(00813)發展的九龍半山豪宅項目第1期BEACON PEAK，聯同美聯物業及經絡按揭轉介，為買家提供置業及按揭優惠。集團旗下子公司、傲成銷售及市場策劃總監汪子恩表示，項目至今售出3伙，皆為本地客，並已收樓。項目部署稍後對外開放現樓會所，期望把握五一長假期的時機，吸引內地客源。美聯物業住宅部行政總裁布少明表示，由昨日起至5月15日，透過該行選購上述項目一手單位的首3名買家，可獲贈價值約38,888港元的「千足黃金」。經絡按揭轉介會為該盤買家提供「置業易H按優惠」。SIERRA SEA特色戶賣1228萬熱銷新盤正部署次輪銷售。新鴻基地產(00016)西貢十四鄉西沙路項目SIERRA SEA，最新售出一個三房特色戶，為Aqua Avenue第3座的29樓C室，實用面積701方呎，外連平台及天台，成交價逾1,228.4萬元，呎價約17,524元。嘉里建設(00683)旗下元朗朗天峰，招標售出第2座27樓A室頂層戶，為實用面積679方呎三房戶，外連平台及天台，成交價1,188.25萬元及呎價17,500元，均再次刷新項目新高紀錄。信和置業(00083)等的何文田加多利山ST. GEORGE'S MANSIONS，沽出2座19樓C室兩房戶，實用面積764方呎，成交價2,466.3萬元，呎價約32,281元。南豐集團的將軍澳日出康城LP10，標售兩伙四房戶，共涉6,270萬元。何樂輝（右三）表示，高臨尚餘最後45個單位可供發售。何樂輝（右三）表示，高臨尚餘最後45個單位可供發售。何樂輝（右三）表示，高臨尚餘最後45個單位可供發售。"
Property,0,公居屋成交：兆康兩房已補價賣280萬 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250430-0430_00204_044/,"鐵路沿線已補價自由市場居屋樓價跌穿「3球」，屯門兆康苑兩房減價20萬元後，僅以280萬元售出，略低於市價。長安邨綠表259萬沽祥益古文彬稱，上述為E座低層3室，實用面積約455方呎，有裝修，獲外區客承接作公司員工宿舍，呎價約6,154元，較個別銀行估價低約10萬元。富戶措施收緊，未補價第二市場公屋成交增加。中原姚智皓表示，青衣長安邨4月錄約6宗綠表買賣，包括安泊樓高層2室兩房戶，實用面積約443方呎，本月中叫價268萬元，減價至259.5萬元易手，呎價約5,858元。世紀21將軍澳魏仕良指，將軍澳公屋翠林邨再錄成交，最新為彩林樓中層13室，實用面積約490方呎，約一年累減91萬元，綠表客以179萬元購入，呎價約3,653元。"
Property,0,差餉物業估價署發表《香港物業報告2025》,https://www.info.gov.hk/gia/general/202504/25/P2025042400465.htm,差餉物業估價署發表《香港物業報告2025》＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊　　差餉物業估價署（估價署）今日（四月二十五日）發表《香港物業報告2025》，載錄二○二四年本港物業市場統計數字及有關評論，以及二○二五和二○二六年的預測落成量。　　報告可於估價署網站閱覽及下載。　　如有查詢，請致電2150 8807聯絡估價署技術秘書（物業資料）。 完2025年4月25日（星期五）香港時間13時05分
Property,1,樓市政策收效未強調 促增高中低收入增強消費 - 20250426 - 港聞 - 每日明報 - 明報新聞網,https://news.mingpao.com/pns/港聞/article/20250426/s00002/1745604056828/,【明報專訊】昨日的政治局會議對內提出「四穩」，即穩就業、穩企業、穩市場、穩預期，並具體就樓市、民生、消費等經濟工作進行部署。今次會議未再提及「推動房地產市場止跌回穩」，而是變為「持續鞏固房地產市場穩定態勢」。會上強調，要提高中低收入群體收入，大力發展服務消費，增強消費對經濟增長的拉動作用。面臨「特朗普1.0時代」貿易摩擦時，中央2018年首次提出「六穩」，即穩就業、穩金融、穩外貿、穩外資、穩投資、穩預期；此次會議的「四穩」與「六穩」比較，顯示就業、預期仍然被高度重視。推動樓市「止跌回穩」的主旋律從去年第四季度持續至今，如今不再強調，反映穩樓市各項政策顯效。不過，會議繼續將房地產放在防範重點領域風險框架下進行部署，指出要繼續實施地方政府一籃子化債政策，加快解決地方政府拖欠企業賬款問題。同時，會議提出要加力實施城市更新行動，有力有序推進城中村和危舊房改造。去年年底中央經濟工作會議將「大力實施城市更新」作為今年擴內需任務的重要方面進行部署。今年首場國務院常務會議明確，要加快推進城鎮老舊小區、街區、廠區和城中村等改造。《21世紀經濟報道》引述專家認為，接下來城市更新工作將加力推進。城中村和危舊房改造是重要內容，珠三角地區和重點城市部分項目有望在新的政策扶持下迅速啟動，為房地產帶來一定支撐作用。城市更新擴內需 推進核心技術就拉動內需消費，會議還指出，要盡快清理消費領域限制性措施，設立服務消費與養老再貸款。加大資金支持力度，擴圍提質實施「兩新」（大規模設備更新和消費品以舊換新）政策，加力實施「兩重」（國家重大戰略實施和重點領域安全能力）建設。「粵開證券」發布文章指，中國面臨重大外部衝擊時，均將就業、民生置於首位。當前關稅戰持續升級的形勢下，擴大內需尤其是提振消費已成為中國經濟發展的必然選擇。加強自身競爭力的科創方面，會議強調，持續用力推進關鍵核心技術攻關，創新推出債券市場的「科技板」，加快實施「人工智能+」行動，規範「競爭秩序」（反內捲）。同時，要加快全國統一大市場建設，扎實開展規範涉企執法專項行動。（關稅戰）
Property,1,稱不知女兒持私樓 婦失公屋申覆核 - 20250503 - 港聞 - 每日明報 - 明報新聞網,https://news.mingpao.com/pns/港聞/article/20250503/s00002/1746208423934/,【明報專訊】政府近年加強打擊濫用公屋及收緊「富戶政策」，若租戶在港擁有物業，須遷出公屋單位。六旬婦人與女兒入住葵芳邨單位多年，女兒婚後搬走，繼續報稱居於公屋。房委會揭發女兒名下擁有一個私人物業，勒令收回公屋，單位下周三（7日）前須交回。婦人在限期前申請司法覆核，稱私人物業由女婿全資購入，女兒僅是名義上的業主，冀法庭推翻房委會決定。女婚後遷出 母續報稱同住高院司法覆核申請人為麥麗華，現年66歲；建議答辯人為房委會及上訴委員會（房屋）。入稟狀顯示，麥和家人約於1975年入住葵芳邨單位，麥1978年結婚後搬走，翌年離婚及返回單位居住，誕下獨生女兒張嘉欣。單位1991年清拆重建，麥家遷入同邨另一單位。2005年，麥成為單位租客，兩母女報稱同住，租約列明為公屋寬敞戶。張嘉欣2009年結婚及搬出葵芳邨，翌年入住其丈夫名下的葵芳私人物業。張不斷要求麥麗華將自己從公屋戶籍「除名」，遭麥拒絕。2019年，張的丈夫全資購入另一小型單位，因丈夫已持有私樓，遂以張的身分買樓收租，以迴避印花稅。否認虛假陳述 指女沒講近况根據入稟狀，母女關係不睦，為免麥麗華過分憂慮，張嘉欣不敢向母親透露近况；因張沒有告知置業一事，母女沒向房委會如實申報資產。直至房委會去年8月查閱土地紀錄，發現張名下有私樓單位。房委會警告母女涉虛假陳述，或被終止租約。去年10月，房委會去信要求母女支付逾13.6萬元欠租，並發出「遷出通知書」；患睡眠障礙的麥麗華無法親自到房委會辦公室申述，但表明她不知女兒持有私樓。上訴委員會今年3月聆訊，張嘉欣在聆訊強調丈夫熱愛投資，否認自己是私樓單位的權益擁有人。最終上訴委員會駁回母女的上訴，房委會「逐出單位通知書」限期為本月7日。麥麗華指房委會處事不公，沒考慮女兒名下物業的實際權益，亦沒審視母女提交的文件證據。麥一方要求法庭推翻房委會收回單位的決定或宣告決定不合法、涉及程序不公。【案件編號：HCAL 1033/25】相關字詞﹕高等法院 葵芳邨 司法覆核 濫用公屋
Property,1,大行：港交所購物業削未來投資回報 - 20250426 - 經濟 - 每日明報 - 明報新聞網,https://news.mingpao.com/pns/經濟/article/20250426/s00004/1745599085036/,【明報專訊】港交所（0388）落實斥資63億元向置地控股（星：H78）購買交易廣場一期寫字樓連商舖平台物業，其股價昨隨大市曾經升逾2%，其後收市前升幅收窄，全日收報338.6元，升0.24%。包括匯豐、美銀及高盛等多家大行發表報告，多指收購物業所需資金來自外聘基金經理投資組合，料此舉令投資回報減少。當中匯豐報告明言，港交所完成交易後料減少租金支出，卻增加折舊，對每股盈利及派息有溫和的負面影響（見表）。匯豐：節省租金 卻增加折舊匯豐報告指出，由於港交所將重新調配外部投資的資源應付收購，料此舉會令投資收入減少2.17億至4.34億元，預測這對2025年度稅後利潤會有1.4%至2.8%影響。雖然港交所因此可以減少租金支出，卻增加了折舊。美銀直言，是次港交所購入中環物業的交易或會對股價構成短期震盪，原因是大部分投資者不會認為在現况下購入高級寫字樓是好選擇。該行稱，港交所在今次交易擬用手上72億元外部投資用作收購物業，該等投資原先每年產生4.21億元回報，購入的物業料可長時間攤分折舊，影響盈虧有限。高盛則指出，港交所擬用手上的外部投資的資金去為收購融資，原先該等投資每年產生收益率4%，料將來投資收益會減少3.5億元，相對節省租金1.8億元，對該所稅前利潤影響約為3億元。反之今次交易賣方置地控股股價在新加坡市場大升9.95%至4.64美元，其母公司怡和控股（星：J36）亦大升5.76%，雙雙成為新加坡海峽時報指數升幅最大兩隻藍籌股。中信里昂稱，置地售交易廣場一期部分物業令市場意外，這次驚喜料有利短期股價，並將置地的目標價上調至4.14美元，仍低於昨日置地的收盤價。相關字詞﹕怡和控股 置地控股 美銀 高盛 匯豐 港交所
Property,1,張兆聰：置富股息率高 波動市中吸引 - 20250429 - 經濟 - 每日明報 - 明報新聞網,https://news.mingpao.com/pns/經濟/article/20250429/s00004/1745863286332/,"【明報專訊】恒指昨日跌8點，收報21,971點，成交金額1690億元。中美關稅戰待變中，政治局會議又已結束，市場有點失去方向，成交顯著減少。兩市逾4000隻股份下跌，又是內銀股挺身而出穩住指數，A股愈跌內銀愈強的邏輯仍然有效。"
Property,1,澳洲經濟增長減弱 料樓價升幅續放緩 - 20250509 - 經濟 - 每日明報 - 明報新聞網,https://news.mingpao.com/pns/經濟/article/20250509/s00004/1746723324462/,【明報專訊】澳洲樓價4月再創新高，惟升幅放緩。CoreLogic研究總監Tim Lawless指出，上月美國關稅及澳洲大選等不確定性，影響部分潛在買家的入市計劃，考慮到減息、支持樓市政策及供應不足等因素，料短期樓價可保持升勢，但經濟增長動力減弱下，預期樓價升幅將續放緩。根據CoreLogic的數據，截至今年4月底止，澳洲樓價按月微升0.3%，為連續3個月錄按月升幅，平均樓價繼3月後再創新高，升至約82.5萬澳元，惟升幅較3月份的按月升0.4%有所放緩，4月樓價按年升幅亦見收窄，由今年3月的按年升3.4%，進一步放緩至按年升3.2%，升幅為2023年8月以來最低。Lawless表示，隨着澳洲2月減息對樓市的提振作用逐步減弱，加上美國4月初公布「對等關稅」，以及澳洲5月初舉行大選等不確定因素，導致上月消費信心轉弱，部分準買家及賣家推遲買賣計劃，使樓價升幅放緩。悉尼墨爾本樓價高位回落儘管澳洲整體樓價創新高，惟並不是所有地區的樓價均處於高位。4月澳洲8大城市中，僅珀斯、阿德萊德及布里斯班等中型城市樓價處於歷史高位，其中又以珀斯及阿德萊德上月的樓價表現最為出眾，阿德萊德4月底樓價按月升0.3%，按年計更升9.8%，樓價中位數近82.6萬澳元；珀斯4月底止樓價按年計累升10%，按月則升0.4%，樓價中位數為近80.8萬澳元。至於兩大城市悉尼及墨爾本，樓價已從高位回落，單計上月墨爾本樓價按月雖升0.2%，按年計則錄2.2%跌幅，樓價中位數降至78.6萬澳元，較2022年3月創下的歷史高位回落5.4%；悉尼上月樓價按月亦升0.2%，按年計仍錄0.9%升幅，惟樓價中位數已由去年9月高位下跌1.1%，至近119.5萬澳元。上月租金按年升幅放緩至3.6%Lawless續稱，美國關稅政策及澳洲大選等不確定因素，對樓市交投影響較樓價為大，從樓市買賣活動減少可見一斑，上月不僅拍賣活動減少，樓市新供應也明顯下跌，但樓價穩中向好，反映市場情緒及信心雖受影響，但供應不足對樓價有一定支持。此外，租金相對靠穩，也支撐了樓價，再參考CoreLogic的數據，經季節性調整後，澳洲4月租金按月升0.4%，按年升幅則由2024年4月的按年升8.3%，放緩至按年升3.6%。料央行續減息等因素 可支撐樓價至於後市走勢，Lawless指出，市場的不確定因素，導致澳洲樓市前景持續出現變化，目前市場潛在的好淡因素參半，利好因素方面，政府有望兌現競選承諾，推出支持樓市政策，而澳洲央行將會繼續減息，較低利率可支持潛在買家入市，再者近年新屋動工率偏低，住宅供應不足問題持續，可望支撐樓價；但另一方面，準買家負擔能力仍受壓，銀行審批按揭貸款相對嚴謹，加上人口增長放緩，以及經濟增長減慢等利淡因素，對樓市交投有一定影響，認為短期樓價仍可受惠於供應不足等利好因素，惟在利淡因素影響下，樓價升幅將繼續放緩。澳洲向來為港人升學的熱點之一，若計劃未來數年送子女赴澳洲升學，並有居住需要，便要留意澳洲於今年4月1日起禁止外國人購買當地二手樓，為期兩年，惟外國人仍可購買當地樓花及一手樓。近年不少人選擇於布里斯班升學，據CoreLogic數據，截至4月底止當地樓價過去5年累升71.1%，上月按月升0.4%，按年升7.8%，樓價中位數近90.8萬澳元。當地不乏一手樓供應，443 Queen Street是其中之一，項目位於澳洲布里斯班皇后街（Queen Street），發展商為Cbus Property，屋苑鄰近多所名校，屋苑內設泳池及健身室等設施，提供1房、2房及4房單位選擇，售價約由85萬澳元起。明報記者 劉敬華[環球樓市]相關字詞﹕環球樓市 澳洲樓市 布里斯班
Property,1,申訴署年初提「打濫」31建議 促建渠道查內地澳門物業 - 20250518 - 要聞 - 每日明報 - 明報新聞網,https://news.mingpao.com/pns/要聞/article/20250518/s00001/1747504485335/,【明報專訊】申訴專員公署今年1月公布打擊濫用公屋資源工作的主動調查行動，向房委會及房協提出共31項主要改善建議，其中亦有針對租戶擁有內地物業情况，促請兩機構探討如何加強與內地及澳門的相關部門及機構溝通，「在切實可行範圍內建立渠道，更便捷地獲取租戶是否擁有內地或澳門物業的資料」。倡房協效房會 與社署建通報制申訴專員陳積志當時提到，公署展開主動調查行動後，房委會及房協已主動認真檢視，包括優化「富戶政策」，並接連推出多項新措施，其中房委會分批將約35.8萬宗就租戶申報居住情况及是否擁有香港住宅物業，與土地註冊處的資料比較。公署當時亦曾建議，房協應重新深入研究全面推行「富戶政策」，探討用各種方法盡早將「富戶政策」涵蓋所有出租屋邨租戶，並應效法房委會，與社署協商建立通報機制。房協上月公布，今年9月起分階段向約2.5萬個未納入「富戶政策」規管住戶發出新租約，同意者等同接受納入規管，不同意者須提交拒絕回條、最多暫住額外多4個月便須遷出，預計明年11月全數約3萬個租戶均受規管。
Property,1,中國賣地轉熱 滙豐：樓市現10見底迹象 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250225-0225_00202_033/,"針對內房市場止跌回穩的官方目標，與防範系統性風險的任務可謂一脈相承，外界大多認為內地樓市正重燃希望。滙豐環球研究更發表報告提出10項內地樓市見底迹象，外媒報道亦指，國資開發商又開始以溢價購買土地，或押注樓市勢將反彈。內媒近日紛紛報道，多城土地拍賣市場迎來「開門紅」，房地產研究機構中國指數研究院亦稱，去年第四季以來，銷售端出現階段性修復之外，土地市場也迎來積極變化，北京、上海、深圳、杭州等熱點城市土拍升溫，多宗地塊拍出高溢價率。昨日外媒引用中指研究院追蹤的至少10億元（人民幣‧下同）交易分析指，今年以高出起拍價至少兩成的售價計，相關地塊數量佔交易總數約37%，遠高於過去兩年全年僅錄14%及4.6%。且10筆交易中，有7筆的買家涉及國資企業，包括華潤置地(01109)、中國海外發展(00688)。潤置聯合體據報昨以12.3億元，競得東莞市一住宅地皮，溢價率僅7.33%。由滙豐環球研究提出的10項內地樓市見底迹象之一，也是土地銷售急升。其餘是新屋銷售按年增長；樓價復甦，25個重點城市樓價按月上升；價格預期重設；外資參與；房屋持續竣工；房企更易獲得信貸；家庭風險胃納增加；樓市庫存逐步清理；租金平均回報率較中國10年期國債息率吸引。該行指，隨着違約風險減低、金融穩定性加強及租務回報更具吸引力，樓市回穩基礎鞏固，行業對新政策刺激的依賴度較低，但逐步去庫存仍為行業復甦關鍵。萬科獲借款料僅夠用不過，萬科企業(02202)再獲大股東借款，在投行摩根大通眼中，只是「剛好夠用」。摩通指，此次貸款有助萬科減輕未來兩至3個月的違約風險。然而，萬科將於5月有另外46億元的債券到期，並在年底前有230億元債券到期。換言之，萬科的資金缺口或需由更多的股東貸款和資產出售來填補。另一投行瑞銀亦指，今次再獲貸款對萬科流動性正面，但由於公司盈利仍受壓，故維持予其「沽售」評級及目標價2.6港元。世茂債務重組下月聆訊此外，市傳富力地產(02777)於本月初完成澳洲墨爾本西部市郊Footscray區域住宅開發地塊出售，擬由墨爾本當地華人開發商三聯置業（3L Alliance）接手，價格或涉約4,000萬澳元。世茂集團(00813)公布，境外債務重組計劃已獲所需的大多數計劃債權人批准。有關尋求高等法院對計劃的批准及裁決，將於下月13日進行聆訊。"
Property,1,簡訊一覽 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250307-0307_00202_099/,"●中國海外發展(00688)2月及首兩個月合約銷售額分別約為132億元（人民幣‧下同）及252.2億元，按年分別升55.5%及32.8%。同系中海宏洋集團(00081)2月及首兩個月合約銷售額分別為21.62億元及43.68億元，按年分別下跌0.7%及3.8%。●合生創展(00754)2月及首兩個月物業合約銷售額分別約為4.19億元（人民幣‧下同）及7.99億元；合景泰富(01813)2月預售額為3.61億元，按年跌41.8%。中梁控股(02772)2月及首兩個月的合約銷售額分別為12.1億元及23.1億元。●保利置業(00119)2月及首兩個月的合約銷售額分別為36億元（人民幣‧下同）及84億元。同業正榮地產(06158)今年2月及首兩個月的合約銷售額分別約為3.3億元及7.03億元。●中化化肥(00297)於2月28日再被Nutrien Ltd.在場內減持2,000萬股，每股均價1.0509元，自去年10月開始減持以來，其持股量已由當時的22.01%，降至最新僅12.83%。●宏信建發(09930)截至去年底止年度純利8.96億元人民幣，按年跌6.86%；末期息每股4.5港仙。●亞洲金融(00662)預期截至去年底止年度純利按年將增長超過70%，2023年度賺約3.46億元。●恒生指數公司宣布，與全球基準指數平台Wilshire Indexes攜手推出恒生富威東盟指數，該指數追蹤超過300家於東盟5國註冊和上市的主要公司，覆蓋成熟市場（新加坡）約98%的總市值，以及各新興市場（泰、印、馬、菲）93%的總市值。●羅兵咸永道於西班牙巴塞隆拿舉行的流動通訊世界大會上發布《2024-2028年全球電訊行業展望》報告，預計到2028年，全球電訊行業收入的複合年增長率將為2.9%，低於通脹率，屆時有望實現2,000億美元的增量收入增長。"
Property,1,南京7招振樓市 撤限售令 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250401-0401_00202_020/,"內地雖推出多項樓市鬆綁措施，惟未能改變內房去年疲弱的業績。內房績弱 萬科去年轉蝕494億 禹洲虧損擴為大力推動樓市「以舊換新」，內地二線核心城市南京一口氣推出7招樓市新政，包括取消實施近8年的「限售令」、放寬公積金交付首期範圍至父母及子女、首批一億元（人民幣‧下同）補助居民置換新居。不過，鬆綁措施未能改變內房去年疲弱的業績，趕於死線前刊發去年業績的萬科企業(02202)、時代中國控股(01233)及禹洲集團(01628)均蝕逾百億元。中海去年少賺38%減派息國資背景的藍籌房企中國海外發展(00688)昨率先公布，截至去年12月底止全年純利156.35億元，按年跌38.94%；每股盈利1.43元。剔除稅後投資物業重估增值及匯兌淨損益等影響後，核心純利錄157.2億元，建議派末期息30港仙，少過2023年同期派45港仙。同屬國資背景的越秀地產(00123)則如盈警所提示，全年盈利按年下挫67.34%，僅錄10.4億元，甚至建議不派末期股息。近年頻頻為業績致歉的萬科，今年1月底由大股東深圳市地鐵集團董事長辛傑坐鎮任主席，昨於業績報告內致股東段落再為出現大額虧損而深表歉意，坦言由於公司銷售顯著下降，流動性承壓，給股東、客戶、員工、金融機構等人士造成困擾。該企去年錄巨額虧損494.78億元，幾乎令2021至2023年累計盈利約573億元「化灰」，明顯因去年第四季勁蝕315.35億元所累，全年就新增了對部分項目計提存貨跌價準備81.4億元，以及基於部分收款存在回收風險而合共計提信用減值264億元。人事調整上，因工作調整原因，劉肖昨申請辭去萬科執行副總裁、首席運營官等職務，辭去相關職務後仍在公司工作，聯繫戰略投資業務。時代中國控股亦連蝕3年，去年再蝕166.1億元，維持不派息。禹洲去年虧損擴大至119.66億元，由核數師發出的非標準報告指出，該集團擁有流動負債淨額238.01億元及負債淨額117.35億元；未付清優先票據利息12.85億美元、未付計息銀行借貸利息2,448.2萬美元及4,732.5萬港元；未支付優先票據的本金共計30.95億美元；未支付計息銀行借貸的本金共計1.79億美元及2.06億港元。於去年12月底，擁有總額526.2億元的計息銀行及其他借貸、公司債券及優先票據，而手頭可得現金及現金等價物只有11.19億元，可能對集團繼續持續經營的能力構成重大疑慮，惟董事已考慮正採取的措施，認為能持續經營。富力附屬清盤呈請駁回物管股方面，國企保利物業(06049)去年純利按年多賺6.8%至14.73億元，每股盈利2.68元，派發末期息1.332元，按年多逾33%。中國恒大(03333)子企恒大物業(06666)去年賺10.2億元，按年跌33.75%，續不派息。另外，富力地產(02777)公布，在昨日的高等法院聆訊中，高等法院已頒令駁回對旗下兩間附屬兆晞及富力香港的清盤呈請。內房去年業績疲弱內房去年業績疲弱內房去年業績疲弱"
Property,1,中國二手樓價年挫7% 新盤反漲 - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250402-0402_00202_023/,"中指院相信，內地核心城市次季樓市成交料續修復。今年內地樓市明確以止跌回穩為目標，惟首季結束之際，一手及二手樓價走勢卻見分化。房地產研究機構中指研究院數據顯示，優質項目帶動3月百城新盤價格按月微漲0.17%，比2月的0.11%升幅擴大，但二手樓按月續跌0.59%，且跌幅亦較2月的0.42%擴大。百城二手住宅均價為每方米約1.39萬元（人民幣‧下同），按年亦跌7.29%，並結束此前7個月跌幅按月收窄的趨勢，甚至連跌35個月。以季度計，二手樓均價累跌1.51%，跌幅較去年第四季收窄0.18個百分點。單計3月，一線城市樓價按月跌0.3%，二線城市亦跌0.7%，三、四線城市挫0.59%。中指院相信，隨着政策加快落實，疊加高品質項目供給增加，第二季核心城市成交量料將繼續修復，一線及核心二線城市市場有望率先止跌回穩，但不同城市及城市內部板塊之間分化行情或延續。3月百城新樓均價為每方米約1.67萬元，按年漲2.63%，刺激房企拿地補倉意願增強。首季百大房企投地額升30%該機構另一報告顯示，供需兩端帶動下，今年首3個月累計，百大房企拿地總額達2,895.8億元，按年增30.6%，升幅比首兩個月擴大。尤其是核心城市優質地塊競拍熱度不斷提高，300城住宅用地出讓金額按年增長兩成多。不過，銷售行情仍存暗湧。從克而瑞地產研究發表的報告所見，3月單月百強房企銷售操盤金額3,175.7億元，按月雖增長68.8%，但按年轉跌11.4%，表明房地產行業復甦仍脆弱。今年首季而言，百強房企實現銷售操盤金額7,333億元，按年降5.9%。雅居樂(03383)首季預售額為28.2億元，其中3月佔11.7億元，按年跌47.38%及18.18%。中國百城一二手樓價走勢分化中國百城一二手樓價走勢分化中國百城一二手樓價走勢分化"
Property,1,甲廈租連跌3個月 中環按年挫7.2% - 東方日報,https://orientaldaily.on.cc/content/產經/odn-20250430-0430_00204_046/,"商廈市場續低迷，萊坊最新發布的《香港每月物業市場報告》指，截至今年3月，港島整體甲級寫字樓租金已連挫3個月，按月及按年同樣下跌約1.6%與約5.7%，其中，中環傳統甲廈租金跌幅顯著，呎租約79元，按月下挫約3.7%，按年更下跌約7.2%。該報告顯示，上月港島整體甲級寫字樓平均呎租約59.8元；至於期間中環整體買賣平均呎價約28,713元，按月及按年分別下跌約0.7%與約6.7%。中環中心兩單位叫價降14%另外，中原（工商舖）寫字樓部麥偉嫦稱，資深投資者早前分拆出售的中環中心45樓全層及27樓部分樓面，現因應市況以「限時優惠」推售27樓08及09室兩個單位，叫價降至每方呎約18,800元，折讓幅度近14%。據了解，物業由馬亞木家族持有。"
